areaName,longitude,latitude,unitPrice,rooms,halls,floors,houseStruct,floorArea,directions,decoration,elevaPropora,isElevator,yearProperty,totalPrice
江宁,118.8354182,31.86397143,18503,3,2,3,1,116.2,0,3,2,0,70,215
江宁,118.8354182,31.86397143,27162,4,3,2,1,250.35,0,其他,1,1,70,680
江宁,118.8354182,31.86397143,28537,2,2,2,1,81.3,0,3,3,1,70,232
浦口,118.5691248,32.0590623,23643,2,1,1,1,76.98,0,3,2,1,70,182
秦淮,118.8172207,32.00796914,59580,2,1,2,1,53.71,0,3,2,0,70,320
秦淮,118.8172207,32.00796914,35353,3,2,2,1,120.5,0,3,2,0,70,426
江宁,118.8354182,31.86397143,21271,3,2,1,1,106.25,0,3,2,1,70,226
鼓楼,114.3419056,34.79798255,34099,3,2,1,1,169.51,1,3,1.5,1,70,578
秦淮,118.8172207,32.00796914,35118,3,1,3,1,70.62,0,2,2,0,70,248
江宁,118.8354182,31.86397143,27746,3,2,1,1,95.51,0,1,2,1,70,265
鼓楼,114.3419056,34.79798255,78517,3,1,2,1,78.71,0,2,4,0,70,618
玄武,118.8489373,32.07176566,34233,3,1,1,2,96.4,1,2,1.5,1,70,330
栖霞,118.9637248,32.16942426,23267,2,2,2,1,65.33,0,其他,4,1,70,152
雨花台,118.7219786,31.95455211,38152,3,2,2,1,141.54,1,其他,2,1,70,540
玄武,118.8489373,32.07176566,36977,1,1,2,1,36.51,1,1,2,0,70,135
建邺,118.7133418,32.01251821,44603,3,2,2,1,120.62,1,1,1.5,1,70,538
浦口,118.5691248,32.0590623,22511,3,2,2,1,115.5,0,1,2,0,70,260
建邺,118.7133418,32.01251821,50946,3,2,2,1,122.68,0,3,1.5,1,70,625
鼓楼,114.3419056,34.79798255,62224,3,1,2,1,72.32,0,其他,3,0,70,450
鼓楼,114.3419056,34.79798255,30827,3,1,2,1,82.72,0,其他,3,0,70,255
栖霞,118.9637248,32.16942426,34479,3,2,2,1,89.33,0,其他,1,1,70,308
秦淮,118.8172207,32.00796914,39675,2,1,2,1,67.55,0,3,2,0,70,268
浦口,118.5691248,32.0590623,25874,3,1,1,1,139.14,0,其他,2,1,70,360
江宁,118.8354182,31.86397143,25353,2,2,2,1,83.62,1,2,2,0,70,212
江宁,118.8354182,31.86397143,36430,3,2,1,1,87.84,0,3,2,1,70,320
江宁,118.8354182,31.86397143,28626,2,1,3,暂无数据,42.62,1,3,14.66666667,1,70,122
鼓楼,114.3419056,34.79798255,31807,3,1,3,1,80.8,0,2,2,0,70,257
江宁,118.8354182,31.86397143,28456,2,1,1,1,71.69,1,3,33.33333333,1,70,204
江宁,118.8354182,31.86397143,15257,5,2,3,2,160.59,0,其他,2,0,70,245
建邺,118.7133418,32.01251821,55627,2,2,2,1,102.47,0,其他,2,1,70,570
江宁,118.8354182,31.86397143,20413,3,2,2,1,127.37,0,其他,2,0,70,260
秦淮,118.8172207,32.00796914,38878,2,2,2,1,82.31,0,2,2,0,70,320
江宁,118.8354182,31.86397143,30992,3,2,2,1,121,1,1,2,1,70,375
鼓楼,114.3419056,34.79798255,62959,2,1,1,1,62.74,0,3,2,0,70,395
秦淮,118.8172207,32.00796914,36451,2,2,3,1,87.79,0,2,2,0,70,320
鼓楼,114.3419056,34.79798255,35548,2,1,3,1,49.23,0,2,5,0,70,175
秦淮,118.8172207,32.00796914,26384,1,1,3,1,42.45,1,2,2,0,70,112
浦口,118.5691248,32.0590623,26749,3,2,3,1,114.4,1,其他,2,1,70,306
建邺,118.7133418,32.01251821,29178,3,2,3,3,129.55,0,2,2,0,70,378
浦口,118.5691248,32.0590623,22652,4,2,1,1,132,1,1,4,1,70,299
鼓楼,114.3419056,34.79798255,66249,2,1,3,1,57.36,1,其他,2,0,70,380
栖霞,118.9637248,32.16942426,37809,4,2,3,1,177.21,0,其他,2,1,70,670
玄武,118.8489373,32.07176566,41000,2,1,3,1,52.44,0,1,2,0,70,215
江宁,118.8354182,31.86397143,24732,4,2,1,1,143.54,1,其他,2,1,70,355
建邺,118.7133418,32.01251821,27915,2,1,3,1,59.11,0,3,3,0,70,165
栖霞,118.9637248,32.16942426,32308,3,2,2,1,98.43,0,其他,3,1,70,318
江宁,118.8354182,31.86397143,24762,3,2,1,1,105,0,其他,2,0,70,260
建邺,118.7133418,32.01251821,51070,3,2,2,3,130.41,0,3,2,1,70,666
鼓楼,114.3419056,34.79798255,70210,2,1,3,1,56.26,0,3,2,0,70,395
江宁,118.8354182,31.86397143,26658,2,2,3,1,87.78,0,其他,2,0,70,234
浦口,118.5691248,32.0590623,23951,3,1,3,1,141.96,0,1,1.5,1,70,340
建邺,118.7133418,32.01251821,44355,2,2,1,1,94.24,1,2,2,1,70,418
玄武,118.8489373,32.07176566,29237,4,2,3,1,164.18,0,3,1,1,70,480
江宁,118.8354182,31.86397143,26883,6,4,3,3,222.45,0,其他,2,1,70,598
秦淮,118.8172207,32.00796914,48637,2,1,2,1,57.57,0,其他,3.333333333,1,70,280
栖霞,118.9637248,32.16942426,37411,3,2,1,1,88.21,1,3,2,1,70,330
鼓楼,114.3419056,34.79798255,45902,2,1,2,1,54.9,0,2,2,1,70,252
建邺,118.7133418,32.01251821,32732,2,1,2,1,64.77,0,其他,2,0,70,212
江宁,118.8354182,31.86397143,19571,4,2,3,2,140.52,0,3,2,1,70,275
雨花台,118.7219786,31.95455211,26738,2,2,3,2,65.45,0,其他,2,0,70,175
建邺,118.7133418,32.01251821,28342,3,2,3,1,88.21,0,3,2,0,70,250
江宁,118.8354182,31.86397143,19054,5,3,3,3,204.69,0,其他,2,0,70,390
江宁,118.8354182,31.86397143,26229,3,2,2,1,87.69,0,其他,2,1,70,230
秦淮,118.8172207,32.00796914,34231,2,1,3,1,52,0,2,4,1,70,178
江宁,118.8354182,31.86397143,24591,2,2,2,错层,91.5,0,其他,2,0,70,225
浦口,118.5691248,32.0590623,27656,2,1,3,1,79.19,0,其他,2,1,70,219
玄武,118.8489373,32.07176566,36939,3,2,3,1,123.99,0,3,3,暂无数据,70,458
秦淮,118.8172207,32.00796914,25554,2,1,3,1,64.57,1,2,2,0,70,165
江宁,118.8354182,31.86397143,26432,5,2,3,1,245.92,0,其他,1,1,70,650
玄武,118.8489373,32.07176566,27932,2,1,2,1,58,1,3,2,0,70,162
秦淮,118.8172207,32.00796914,40381,3,1,3,1,69.34,0,2,2,0,70,280
江宁,118.8354182,31.86397143,32649,2,2,2,1,86.68,0,3,1.5,1,70,283
秦淮,118.8172207,32.00796914,36064,1,1,1,1,42.98,1,2,3,0,70,155
江宁,118.8354182,31.86397143,27143,3,2,1,1,128.21,0,其他,4,1,70,348
江宁,118.8354182,31.86397143,29295,3,2,2,1,117.77,0,其他,2,0,70,345
浦口,118.5691248,32.0590623,22543,3,2,2,1,106.02,0,3,2,1,70,239
江宁,118.8354182,31.86397143,27608,3,1,2,1,89.83,1,其他,2,1,70,248
秦淮,118.8172207,32.00796914,34115,2,2,1,1,75.92,0,2,2,0,70,259
建邺,118.7133418,32.01251821,37934,2,1,2,1,61.95,0,2,2,0,70,235
江宁,118.8354182,31.86397143,28927,3,2,2,1,103.71,0,3,2,0,70,300
秦淮,118.8172207,32.00796914,32098,2,1,2,1,76.33,0,其他,3,0,70,245
栖霞,118.9637248,32.16942426,34232,3,2,1,1,122.11,0,其他,2,1,70,418
